# x y som_x som_y cluster b_Alpha b_Bravo b_Charlie b_Delta Alpha Bravo Charlie Delta
348700.000000 7459100.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.339905 30.130198 3.013020 4117.793945
348700.000000 7459200.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.151978 29.764559 2.976456 4067.823242
348700.000000 7459300.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.920532 30.267616 3.026762 4136.574219
348700.000000 7459400.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.326172 29.829784 2.982979 4076.737305
348700.000000 7459500.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.533813 30.256014 3.025601 4134.988770
348700.000000 7459600.000000 44 8 0 19963.392578 49.908485 9.981696 4990.848145 1000.608704 30.018261 3.001826 4102.495605
348700.000000 7459700.000000 40 7 0 20017.154297 50.042889 10.008578 5004.288574 996.268372 29.888050 2.988805 4084.700195
348700.000000 7459800.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.001709 30.120052 3.012005 4116.407227
348700.000000 7459900.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.783997 30.083519 3.008352 4111.414062
348800.000000 7450000.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.904480 30.147135 3.014714 4120.108398
348800.000000 7450100.000000 32 1 0 20094.779297 50.236950 10.047391 5023.694824 996.326660 29.889799 2.988980 4084.939209
348800.000000 7450200.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.184998 30.245550 3.024555 4133.558594
348800.000000 7450300.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.855713 29.725670 2.972567 4062.508301
348800.000000 7450400.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.233215 29.766996 2.976700 4068.156250
348800.000000 7450500.000000 26 11 0 19851.876953 49.629692 9.925939 4962.969238 1006.209412 30.186283 3.018628 4125.458496
348800.000000 7450600.000000 45 1 0 20005.990234 50.014973 10.002995 5001.497559 1000.163452 30.004904 3.000490 4100.670410
348800.000000 7450700.000000 33 3 0 20096.824219 50.242054 10.048411 5024.206055 996.897522 29.906925 2.990692 4087.279785
348800.000000 7450800.000000 26 10 0 19853.154297 49.632885 9.926578 4963.288574 1006.132568 30.183977 3.018398 4125.143555
348800.000000 7450900.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.198853 30.125967 3.012597 4117.215332
348800.000000 7451000.000000 31 5 0 20086.734375 50.216835 10.043366 5021.683594 998.424744 29.952742 2.995274 4093.541504
348800.000000 7451100.000000 38 3 0 20046.445312 50.116112 10.023222 5011.611328 996.550903 29.896528 2.989653 4085.858643
348800.000000 7451200.000000 35 9 0 20040.101562 50.100254 10.020050 5010.025391 992.369568 29.771088 2.977109 4068.715332
348800.000000 7451300.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.739746 29.782192 2.978219 4070.232910
348800.000000 7451400.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.126953 30.123808 3.012381 4116.920410
348800.000000 7451500.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.345886 30.070377 3.007038 4109.618164
348800.000000 7451600.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.910034 30.147301 3.014730 4120.130859
348800.000000 7451700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.233276 29.766998 2.976700 4068.156494
348800.000000 7451800.000000 49 9 0 19939.099609 49.847752 9.969549 4984.774902 1002.076477 30.062294 3.006229 4108.513672
348800.000000 7451900.000000 23 10 0 19854.289062 49.635723 9.927144 4963.572266 1006.810974 30.204329 3.020433 4127.924805
348800.000000 7452000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.386536 29.711596 2.971160 4060.584717
348800.000000 7452100.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.785095 30.083553 3.008355 4111.418945
348800.000000 7452200.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.053955 29.821619 2.982162 4075.621338
348800.000000 7452300.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.502686 29.775082 2.977508 4069.260986
348800.000000 7452400.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.658142 29.719744 2.971974 4061.698242
348800.000000 7452500.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.208923 29.766268 2.976627 4068.056641
348800.000000 7452600.000000 48 3 0 19967.343750 49.918354 9.983672 4991.835938 1000.956116 30.028685 3.002868 4103.920410
348800.000000 7452700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.598511 29.717957 2.971796 4061.453857
348800.000000 7452800.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.300537 29.709017 2.970902 4060.232422
348800.000000 7452900.000000 36 5 0 20044.582031 50.111462 10.022291 5011.145508 996.987610 29.909628 2.990963 4087.649170
348800.000000 7453000.000000 44 9 0 19963.384766 49.908459 9.981691 4990.846191 1000.652893 30.019587 3.001959 4102.676758
348800.000000 7453100.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.171082 29.885134 2.988513 4084.301514
348800.000000 7453200.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.446655 30.253401 3.025340 4134.631348
348800.000000 7453300.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.260071 30.127802 3.012780 4117.466309
348800.000000 7453400.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.240479 29.827213 2.982721 4076.385986
348800.000000 7453500.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.725647 30.261768 3.026177 4135.774902
348800.000000 7453600.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.171570 29.825148 2.982515 4076.103516
348800.000000 7453700.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.321533 30.249645 3.024965 4134.118164
348800.000000 7453800.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.421143 30.252636 3.025264 4134.526855
348800.000000 7453900.000000 37 5 0 20042.685547 50.106716 10.021344 5010.671387 996.943298 29.908298 2.990830 4087.467529
348800.000000 7454000.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.307312 29.829218 2.982922 4076.659912
348800.000000 7454100.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.688599 30.260658 3.026066 4135.623047
348800.000000 7454200.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.196960 29.705908 2.970591 4059.807373
348800.000000 7454300.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.056702 30.121700 3.012170 4116.632324
348800.000000 7454400.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.317139 30.069515 3.006952 4109.500488
348800.000000 7454500.000000 41 2 0 20019.591797 50.048977 10.009795 5004.897949 998.498047 29.954943 2.995494 4093.842041
348800.000000 7454600.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.436035 29.833080 2.983308 4077.187744
348800.000000 7454700.000000 38 6 0 20030.730469 50.076805 10.015365 5007.682617 996.884216 29.906527 2.990653 4087.225098
348800.000000 7454800.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.036316 29.761089 2.976109 4067.348877
348800.000000 7454900.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.230774 30.246923 3.024692 4133.746094
348800.000000 7455000.000000 21 13 0 19809.337891 49.523354 9.904670 4952.334473 1006.986450 30.209593 3.020959 4128.644531
348800.000000 7455100.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.735168 30.262056 3.026206 4135.814453
348800.000000 7455200.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.537109 29.836113 2.983611 4077.602051
348800.000000 7455300.000000 40 4 0 20018.066406 50.045158 10.009032 5004.516602 998.065491 29.941965 2.994196 4092.068604
348800.000000 7455400.000000 27 10 0 19894.566406 49.736397 9.947277 4973.641602 1002.960754 30.088823 3.008882 4112.139160
348800.000000 7455500.000000 38 0 0 20048.199219 50.120502 10.024101 5012.049805 996.595520 29.897865 2.989786 4086.041504
348800.000000 7455600.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.213013 29.886391 2.988639 4084.473389
348800.000000 7455700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.566101 29.716984 2.971698 4061.321045
348800.000000 7455800.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.619629 29.838589 2.983859 4077.940430
348800.000000 7455900.000000 49 9 0 19939.099609 49.847752 9.969549 4984.774902 1002.021362 30.060640 3.006064 4108.287598
348800.000000 7456000.000000 26 12 0 19830.593750 49.590504 9.906881 4963.726074 1006.035217 30.181057 3.018106 4124.744629
348800.000000 7456100.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.664734 30.259941 3.025994 4135.525391
348800.000000 7456200.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.723816 29.781715 2.978172 4070.167725
348800.000000 7456300.000000 39 7 0 20019.408203 50.048523 10.009704 5004.852051 996.279114 29.888374 2.988837 4084.744385
348800.000000 7456400.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.223389 30.126701 3.012670 4117.315918
348800.000000 7456500.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.333374 30.130001 3.013000 4117.766602
348800.000000 7456600.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.149963 29.704500 2.970450 4059.614990
348800.000000 7456700.000000 45 5 0 19972.408203 49.931019 9.986205 4993.102051 1000.536133 30.016085 3.001608 4102.198242
348800.000000 7456800.000000 43 0 0 20011.849609 50.029629 10.005924 5002.962402 998.642334 29.959270 2.995927 4094.433594
348800.000000 7456900.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.809326 30.084280 3.008428 4111.518066
348800.000000 7457000.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.799927 30.083998 3.008400 4111.479492
348800.000000 7457100.000000 32 5 0 20086.787109 50.216969 10.043393 5021.696777 998.352356 29.950569 2.995057 4093.244629
348800.000000 7457200.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.180237 29.885408 2.988541 4084.339111
348800.000000 7457300.000000 26 10 0 19853.154297 49.632885 9.926578 4963.288574 1006.140137 30.184204 3.018420 4125.174805
348800.000000 7457400.000000 33 8 0 19935.251953 49.838131 9.967626 4983.812988 994.940308 29.848209 2.984821 4079.255127
348800.000000 7457500.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.418884 29.832567 2.983257 4077.117432
348800.000000 7457600.000000 24 13 0 19844.929688 49.612324 9.922463 4961.232422 1006.621155 30.198635 3.019864 4127.146973
348800.000000 7457700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.209045 29.766272 2.976627 4068.057129
348800.000000 7457800.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.624939 29.718748 2.971875 4061.562256
348800.000000 7457900.000000 30 8 0 19966.482422 49.916203 9.983241 4991.620605 1000.015259 30.000458 3.000046 4100.062500
348800.000000 7458000.000000 25 7 0 20002.912109 50.007282 10.001455 5000.728027 1006.752563 30.202578 3.020258 4127.685547
348800.000000 7458100.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.051819 30.241554 3.024155 4133.012207
348800.000000 7458200.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.593262 29.837797 2.983780 4077.832275
348800.000000 7458300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.236328 29.827089 2.982709 4076.368896
348800.000000 7458400.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.678223 29.780346 2.978034 4069.980713
348800.000000 7458500.000000 25 8 0 20002.140625 50.005352 10.001070 5000.535156 1006.576111 30.197283 3.019728 4126.961914
348800.000000 7458600.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.163879 29.824915 2.982491 4076.071777
348800.000000 7458700.000000 25 11 0 19851.078125 49.627697 9.925539 4962.769531 1006.432312 30.192968 3.019297 4126.372559
348800.000000 7458800.000000 26 7 0 20009.818359 50.024548 10.004910 5002.454590 1000.688477 30.020655 3.002065 4102.822754
348800.000000 7458900.000000 26 9 0 19917.671875 49.794186 9.958836 4979.417969 1006.063538 30.181906 3.018191 4124.860352
348800.000000 7459000.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.533936 29.776018 2.977602 4069.389160
348800.000000 7459100.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.529724 29.775892 2.977589 4069.371826
348800.000000 7459200.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.085266 29.822559 2.982256 4075.749756
348800.000000 7459300.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.604736 30.138144 3.013814 4118.879395
348800.000000 7459400.000000 36 7 0 20042.587891 50.106464 10.021294 5010.646973 994.833496 29.845005 2.984501 4078.817383
348800.000000 7459500.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.614563 30.078436 3.007844 4110.719727
348800.000000 7459600.000000 32 0 0 20092.171875 50.230431 10.046086 5023.042969 996.142090 29.884264 2.988426 4084.182617
348800.000000 7459700.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.215088 29.886454 2.988645 4084.481934
348800.000000 7459800.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.654968 29.719648 2.971965 4061.685303
348800.000000 7459900.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.003540 29.820107 2.982011 4075.414551
348900.000000 7450000.000000 43 1 0 20012.189453 50.030479 10.006095 5003.047363 998.820557 29.964617 2.996462 4095.164307
348900.000000 7450100.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.308533 29.829256 2.982926 4076.665039
348900.000000 7450200.000000 26 8 0 19994.410156 49.986027 9.997206 4998.602539 1006.163452 30.184904 3.018490 4125.270020
348900.000000 7450300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.004883 29.820147 2.982015 4075.419922
348900.000000 7450400.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.518250 29.775547 2.977555 4069.324951
348900.000000 7450500.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.388733 30.071663 3.007166 4109.793945
348900.000000 7450600.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.851501 29.785545 2.978554 4070.691162
348900.000000 7450700.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.683350 30.140501 3.014050 4119.201660
348900.000000 7450800.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.489746 30.254692 3.025469 4134.808105
348900.000000 7450900.000000 41 6 0 20015.417969 50.038544 10.007709 5003.854492 998.671387 29.960142 2.996014 4094.552734
348900.000000 7451000.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.434814 29.833044 2.983305 4077.182617
348900.000000 7451100.000000 31 5 0 20086.734375 50.216835 10.043366 5021.683594 998.425598 29.952768 2.995277 4093.544922
348900.000000 7451200.000000 31 7 0 20041.595703 50.103992 10.020798 5010.398926 998.569153 29.957075 2.995708 4094.133545
348900.000000 7451300.000000 45 9 0 19952.765625 49.881912 9.976378 4988.191406 1000.993652 30.029810 3.002981 4104.074219
348900.000000 7451400.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.193237 29.885798 2.988580 4084.392334
348900.000000 7451500.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.821106 30.144632 3.014463 4119.766602
348900.000000 7451600.000000 25 9 0 19855.109375 49.637772 9.927554 4963.777344 1006.291260 30.188738 3.018874 4125.794434
348900.000000 7451700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.116028 29.763481 2.976348 4067.675537
348900.000000 7451800.000000 45 9 0 19952.765625 49.881912 9.976378 4988.191406 1000.981750 30.029451 3.002945 4104.024902
348900.000000 7451900.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.906738 29.787201 2.978720 4070.917480
348900.000000 7452000.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.772217 30.083166 3.008317 4111.366211
348900.000000 7452100.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.754700 30.262640 3.026264 4135.894043
348900.000000 7452200.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.747253 30.082417 3.008242 4111.263672
348900.000000 7452300.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.643311 30.079300 3.007930 4110.837402
348900.000000 7452400.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.418274 30.132549 3.013255 4118.115234
348900.000000 7452500.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.484741 30.074541 3.007454 4110.187500
348900.000000 7452600.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.982483 29.789474 2.978947 4071.228027
348900.000000 7452700.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.620850 30.258625 3.025862 4135.345215
348900.000000 7452800.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.556396 30.256691 3.025669 4135.081055
348900.000000 7452900.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.472046 29.714161 2.971416 4060.935303
348900.000000 7453000.000000 31 0 0 20106.195312 50.265488 10.053091 5026.548828 996.054016 29.881620 2.988162 4083.821533
348900.000000 7453100.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.151733 30.244553 3.024455 4133.421875
348900.000000 7453200.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.502075 29.715061 2.971506 4061.058350
348900.000000 7453300.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.526489 30.135794 3.013579 4118.558594
